Code,NCS,Occupation,Slug
SC007,2132.03,Soil Scientist,/career/soil-scientist/
SC007,2132.03,मृदा वैज्ञानिक,/hi/career/%e0%a4%ae%e0%a5%83%e0%a4%a6%e0%a4%be-%e0%a4%b5%e0%a5%88%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a4%bf%e0%a4%95/
SC008,NA,Scientific Assistant (IMD),/career/scientific-assistant-imd/
SC008,NA,वैज्ञानिक सहायक (आई.एम.डी.),/hi/career/%e0%a4%b5%e0%a5%88%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a4%bf%e0%a4%95-%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a4%95-%e0%a4%86%e0%a4%88-%e0%a4%8f%e0%a4%ae-%e0%a4%a1%e0%a5%80/
SC009,2131.04,Botanist,/career/botanist/
SC009,2341.01,वनस्पति विज्ञानी (बॉटनिस्ट),/hi/career/%e0%a4%b5%e0%a4%a8%e0%a4%b8%e0%a5%8d%e0%a4%aa%e0%a4%a4%e0%a4%bf-%e0%a4%b5%e0%a4%bf%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a5%80-%e0%a4%ac%e0%a5%89%e0%a4%9f%e0%a4%a8%e0%a4%bf%e0%a4%b8/
SC010,3257.0600',"Health, Safety and Environment Officer",/career/health-safety-and-environment-officer/
SC010,3257.06,"स्वास्थ्य, सुरक्षा और पर्यावरण अधिकारी",/hi/career/%e0%a4%b8%e0%a5%8d%e0%a4%b5%e0%a4%be%e0%a4%b8%e0%a5%8d%e0%a4%a5%e0%a5%8d%e0%a4%af-%e0%a4%b8%e0%a5%81%e0%a4%b0%e0%a4%95%e0%a5%8d%e0%a4%b7%e0%a4%be-%e0%a4%94%e0%a4%b0-%e0%a4%aa%e0%a4%b0%e0%a5%8d/
SC011,2131.09,Zoologist,/career/zoologist/
SC011,2131.09,जूलॉजिस्ट,/hi/career/%e0%a4%9c%e0%a5%82%e0%a4%b2%e0%a5%89%e0%a4%9c%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
SC012,2114.03,Paleontologist,/career/paleontologist/
SC012,2114.03,जीवाश्म विज्ञानी,/hi/career/%e0%a4%9c%e0%a5%80%e0%a4%b5%e0%a4%be%e0%a4%b6%e0%a5%8d%e0%a4%ae-%e0%a4%b5%e0%a4%bf%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a5%80/
SC013,2114.01,Geologist,/career/geologist/
SC013,2114.01,भूविज्ञानी,/hi/career/%e0%a4%ad%e0%a5%82%e0%a4%b5%e0%a4%bf%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a5%80-2/
SC014,3257.06,Animal Health Worker,/career/animal-health-worker/
SC014,3257.06,पशु स्वास्थ्य कार्यकर्ता,/hi/career/%e0%a4%aa%e0%a4%b6%e0%a5%81-%e0%a4%b8%e0%a5%8d%e0%a4%b5%e0%a4%be%e0%a4%b8%e0%a5%8d%e0%a4%a5%e0%a5%8d%e0%a4%af-%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%af%e0%a4%95%e0%a4%b0%e0%a5%8d%e0%a4%a4%e0%a4%be/
SC015,2131.12,Bacteriologist,/career/bacteriologist/
SC015,2131.12,जीवाणुतत्ववेत्त,/hi/career/%e0%a4%9c%e0%a5%80%e0%a4%b5%e0%a4%be%e0%a4%a3%e0%a5%81%e0%a4%a4%e0%a4%a4%e0%a5%8d%e0%a4%b5%e0%a4%b5%e0%a5%87%e0%a4%a4%e0%a5%8d%e0%a4%a4/
SC016,NA,Virologist,/career/virologist/
SC016,NA,वायरोलॉजिस्ट,/hi/career/%e0%a4%b5%e0%a4%be%e0%a4%af%e0%a4%b0%e0%a5%8b%e0%a4%b2%e0%a5%89%e0%a4%9c%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
SC017,3119.02,Forensic Scientist,/career/forensic-scientist/
SC017,3119.02,फोरेंसिक वैज्ञानिक,/hi/career/%e0%a4%ab%e0%a5%8b%e0%a4%b0%e0%a5%87%e0%a4%82%e0%a4%b8%e0%a4%bf%e0%a4%95-%e0%a4%b5%e0%a5%88%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a4%bf%e0%a4%95/
SC018,2132.02,Horticulturist,/career/horticulturist/
SC018,2132.02,हॉर्टिकल्चरिस्ट,/hi/career/%e0%a4%b9%e0%a5%89%e0%a4%b0%e0%a5%8d%e0%a4%9f%e0%a4%bf%e0%a4%95%e0%a4%b2%e0%a5%8d%e0%a4%9a%e0%a4%b0%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
SC019,2131.02,Cytologist/Cytotechnologist,/career/cytologist-cytotechnologist/
SC019,2131.02,साइटोलॉजिस्ट / साइटोटेक्नोलॉजिस्ट,/hi/career/%e0%a4%b8%e0%a4%be%e0%a4%87%e0%a4%9f%e0%a5%8b%e0%a4%b2%e0%a5%89%e0%a4%9c%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f-%e0%a4%b8%e0%a4%be%e0%a4%87%e0%a4%9f%e0%a5%8b%e0%a4%9f%e0%a5%87%e0%a4%95%e0%a5%8d/
SC020,2133.01,Ecologist,/career/ecologist/
SC020,2133.01,इकोलॉजिस्ट,/hi/career/%e0%a4%87%e0%a4%95%e0%a5%8b%e0%a4%b2%e0%a5%89%e0%a4%9c%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
SC021,2212.03,Immunologist,/career/immunologist/
SC021,2212.03,इम्यूनोलॉजिस्ट,/hi/career/%e0%a4%87%e0%a4%ae%e0%a5%8d%e0%a4%af%e0%a5%82%e0%a4%a8%e0%a5%8b%e0%a4%b2%e0%a5%89%e0%a4%9c%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
SC022,2212.16,विषविज्ञानी,/hi/career/%e0%a4%b5%e0%a4%bf%e0%a4%b7%e0%a4%b5%e0%a4%bf%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a5%80/
SC025,NA,Seismologist,/career/seismologist/
SC025,NA,भूकंप वैज्ञानिक,/hi/career/%e0%a4%ad%e0%a5%82%e0%a4%95%e0%a4%82%e0%a4%aa-%e0%a4%b5%e0%a5%88%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a4%bf%e0%a4%95/
SC026,NA,Space Scientist,/career/space-scientist/
SC026,NA,अंतरिक्ष वैज्ञानिक,/hi/career/%e0%a4%85%e0%a4%82%e0%a4%a4%e0%a4%b0%e0%a4%bf%e0%a4%95%e0%a5%8d%e0%a4%b7-%e0%a4%b5%e0%a5%88%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a4%bf%e0%a4%95/
SP01,3423.0101,Physical or Fitness Trainer,/career/physical-or-fitness-trainer/
SP01,3423.0101,फिजिकल/फिटनेस ट्रेनर (Physical fitness trainer),/hi/career/%e0%a4%ab%e0%a4%bf%e0%a4%9c%e0%a4%bf%e0%a4%95%e0%a4%b2-%e0%a4%ab%e0%a4%bf%e0%a4%9f%e0%a4%a8%e0%a5%87%e0%a4%b8-%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a5%87%e0%a4%a8%e0%a4%b0-physical-fitness-trainer/
SP02,NA,Referee (Football),/career/referee-football/
SP02,NA,रेफरी (फुटबॉल) Referee(football),/hi/career/%e0%a4%b0%e0%a5%87%e0%a4%ab%e0%a4%b0%e0%a5%80-%e0%a4%ab%e0%a5%81%e0%a4%9f%e0%a4%ac%e0%a5%89%e0%a4%b2-refreefootball/
SP03,NA,Sports Agent/Manager,/career/sports-agent-manager/
SP03,NA,खेल एजेंट / प्रबंधक (स्पोर्ट्स एजेंट/मैनेजर),/hi/career/%e0%a4%96%e0%a5%87%e0%a4%b2-%e0%a4%8f%e0%a4%9c%e0%a5%87%e0%a4%82%e0%a4%9f-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%ac%e0%a4%82%e0%a4%a7%e0%a4%95-%e0%a4%b8%e0%a5%8d%e0%a4%aa%e0%a5%8b%e0%a4%b0%e0%a5%8d/
SP04,NA,Sports Scout,/career/sports-scout/
SP04,NA,स्पोर्ट्स स्काउट,/hi/career/%e0%a4%b8%e0%a5%8d%e0%a4%aa%e0%a5%8b%e0%a4%b0%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b8-%e0%a4%b8%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%89%e0%a4%9f/
SP05,NA,Sports Analyst,/career/sports-analyst/
SP05,NA,खेल विश्लेषक,/hi/career/%e0%a4%96%e0%a5%87%e0%a4%b2-%e0%a4%b5%e0%a4%bf%e0%a4%b6%e0%a5%8d%e0%a4%b2%e0%a5%87%e0%a4%b7%e0%a4%95/
SP06,NA,Sports Lawyer,/career/sports-lawyer/
SP06,NA,खेल वकील,/hi/career/%e0%a4%96%e0%a5%87%e0%a4%b2-%e0%a4%b5%e0%a4%95%e0%a5%80%e0%a4%b2/
SP07,3421.01,Sportsperson,/career/sportsperson/
SP07,3421.01,खिलाड़ी,/hi/career/%e0%a4%96%e0%a4%bf%e0%a4%b2%e0%a4%be%e0%a4%a1%e0%a4%bc%e0%a5%80/
SP08,NA,Yoga Instructor,/career/yoga-instructor/
SP08,NA,योग प्रशिक्षक (योग इंस्ट्रक्टर),/hi/career/%e0%a4%af%e0%a5%8b%e0%a4%97-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%b6%e0%a4%bf%e0%a4%95%e0%a5%8d%e0%a4%b7%e0%a4%95-%e0%a4%af%e0%a5%8b%e0%a4%97-%e0%a4%87%e0%a4%82%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%8d/
SP09,3422.04,Umpire (Cricket),/career/umpire-cricket/
SP09,3422.04,अंपायर (क्रिकेट) Umpire,/hi/career/%e0%a4%85%e0%a4%82%e0%a4%aa%e0%a4%be%e0%a4%af%e0%a4%b0-%e0%a4%95%e0%a5%8d%e0%a4%b0%e0%a4%bf%e0%a4%95%e0%a5%87%e0%a4%9f-umpire/
SP10,NA,Sports Medicine Specialist,/career/sports-medicine-specialist/
SP10,NA,स्पोर्ट्स मेडिसिन,/hi/career/%e0%a4%b8%e0%a5%8d%e0%a4%aa%e0%a5%8b%e0%a4%b0%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b8-%e0%a4%ae%e0%a5%87%e0%a4%a1%e0%a4%bf%e0%a4%b8%e0%a4%bf%e0%a4%a8/
SP11,NA,Sports Equipment Manager,/career/sports-equipment-manager/
SP11,NA,खेल उपकरण प्रबंधक (स्पोर्ट्स इक्विपमेंट मैनेजर),/hi/career/%e0%a4%96%e0%a5%87%e0%a4%b2-%e0%a4%89%e0%a4%aa%e0%a4%95%e0%a4%b0%e0%a4%a3-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%ac%e0%a4%82%e0%a4%a7%e0%a4%95-%e0%a4%b8%e0%a5%8d%e0%a4%aa%e0%a5%8b%e0%a4%b0%e0%a5%8d/
SP12,NA,Sports Psychologist,/career/sports-psychologist/
SP12,NA,खेल मनोवैज्ञानिक,/hi/career/%e0%a4%96%e0%a5%87%e0%a4%b2-%e0%a4%ae%e0%a4%a8%e0%a5%8b%e0%a4%b5%e0%a5%88%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a4%bf%e0%a4%95/
SP13,NA,Athlete Development Specialist,/career/athlete-development-specialist/
SP13,NA,एथलीट विकास विशेषज्ञ,/hi/career/%e0%a4%8f%e0%a4%a5%e0%a4%b2%e0%a5%80%e0%a4%9f-%e0%a4%b5%e0%a4%bf%e0%a4%95%e0%a4%be%e0%a4%b8-%e0%a4%b5%e0%a4%bf%e0%a4%b6%e0%a5%87%e0%a4%b7%e0%a4%9c%e0%a5%8d%e0%a4%9e/
SP14,3422.0401,Coach,/career/sports-coach/
SP14,3422.0401,प्रशिक्षक (Coach),/hi/career/%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%b6%e0%a4%bf%e0%a4%95%e0%a5%8d%e0%a4%b7%e0%a4%95-coach/
SS001,2633.01,Historian,/career/historian/
SS001,2633.01,Historian इतिहासकार,/hi/career/historian-%e0%a4%87%e0%a4%a4%e0%a4%bf%e0%a4%b9%e0%a4%be%e0%a4%b8%e0%a4%95%e0%a4%be%e0%a4%b0/
SS002,2632.11,Archaeologist,/career/archaeologist/
SS002,2632.11,Archaeologist  पुरातत्त्ववेत्ता,/hi/career/archaeologist-%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%be%e0%a4%a4%e0%a4%a4%e0%a5%8d%e0%a4%a4%e0%a5%8d%e0%a4%b5%e0%a4%b5%e0%a5%87%e0%a4%a4%e0%a5%8d%e0%a4%a4%e0%a4%be/
SS003,2622.01,Librarian,/career/librarian/
SS003,2622.01,Librarian लाइब्रेरियन,/hi/career/librarian-%e0%a4%b2%e0%a4%be%e0%a4%87%e0%a4%ac%e0%a5%8d%e0%a4%b0%e0%a5%87%e0%a4%b0%e0%a4%bf%e0%a4%af%e0%a4%a8/
SS004,2633.06,Political Scientist,/career/political-scientist/
SS004,2633.06,Political Scientist  राजनीति – शास्त्री/पॉलिटिकल साइंटिस्ट,/hi/career/political-scientist-%e0%a4%b0%e0%a4%be%e0%a4%9c%e0%a4%a8%e0%a5%80%e0%a4%a4%e0%a4%bf-%e0%a4%b6%e0%a4%be%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a5%80-%e0%a4%aa%e0%a5%89%e0%a4%b2%e0%a4%bf/
SS005,2633.03,Epigraphist,/career/epigraphist/
SS005,2633.03,Epigraphist        पुरालेखवेत्ता,/hi/career/epigraphist-%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%be%e0%a4%b2%e0%a5%87%e0%a4%96%e0%a4%b5%e0%a5%87%e0%a4%a4%e0%a5%8d%e0%a4%a4%e0%a4%be/
SS006,2632.04,Demographer,/career/demographer/
SS006,2632.04,Demographer जनसांख्यिकी,/hi/career/demographer-%e0%a4%9c%e0%a4%a8%e0%a4%b8%e0%a4%be%e0%a4%82%e0%a4%96%e0%a5%8d%e0%a4%af%e0%a4%bf%e0%a4%95%e0%a5%80/
SS007,2635.05,Social Worker,/career/social-worker/
SS007,2635.04,Social Worker सामाजिक कार्यकर्ता,/hi/career/social-worker-%e0%a4%b8%e0%a4%be%e0%a4%ae%e0%a4%be%e0%a4%9c%e0%a4%bf%e0%a4%95-%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%af%e0%a4%95%e0%a4%b0%e0%a5%8d%e0%a4%a4%e0%a4%be/
SS008,NA,Rural Development Specialist/Manager,/career/rural-development-specialist-manager/
SS008,NA,Rural Development Specialist/Manager        ग्रामीण विकास प्रबंधक/विशेषज्ञ,/hi/career/rural-development-specialist-manager-%e0%a4%97%e0%a5%8d%e0%a4%b0%e0%a4%be%e0%a4%ae%e0%a5%80%e0%a4%a3-%e0%a4%b5%e0%a4%bf%e0%a4%95%e0%a4%be%e0%a4%b8-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%ac%e0%a4%82/
SS009,NA,Career Counsellor,/career/career-counsellor/
SS009,NA,Career Counsellor   करियर काउंसलर,/hi/career/career-counsellor-%e0%a4%95%e0%a4%b0%e0%a4%bf%e0%a4%af%e0%a4%b0-%e0%a4%95%e0%a4%be%e0%a4%89%e0%a4%82%e0%a4%b8%e0%a4%b2%e0%a4%b0/
SS010,NA,International Relations Specialist,/career/international-relations-specialist/
SS010,NA,International Relations Specialist        अंतर्राष्ट्रीय संबंध विशेषज्ञ,/hi/career/international-relations-specialist-%e0%a4%85%e0%a4%82%e0%a4%a4%e0%a4%b0%e0%a5%8d%e0%a4%b0%e0%a4%be%e0%a4%b7%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a5%80%e0%a4%af-%e0%a4%b8%e0%a4%82%e0%a4%ac/
SS011,2165.01,Cartographer,/career/cartographer/
SS011,2165.01,Cartographer कार्टोग्राफर,/hi/career/cartographer-%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%9f%e0%a5%8b%e0%a4%97%e0%a5%8d%e0%a4%b0%e0%a4%be%e0%a4%ab%e0%a4%b0/
SS012,NA,Art Historian,/career/art-historian/
SS012,NA,Art Historian कला इतिहासकार,/hi/career/art-historian-%e0%a4%95%e0%a4%b2%e0%a4%be-%e0%a4%87%e0%a4%a4%e0%a4%bf%e0%a4%b9%e0%a4%be%e0%a4%b8%e0%a4%95%e0%a4%be%e0%a4%b0/
SS013,2621.01,Archivist,/career/archivist/
SS016,2632.05,Criminologist,/career/criminologist/
SS016,2632.05,Criminologist क्रिमिनोलॉजिस्ट,/hi/career/criminologist-%e0%a4%95%e0%a5%8d%e0%a4%b0%e0%a4%bf%e0%a4%ae%e0%a4%bf%e0%a4%a8%e0%a5%8b%e0%a4%b2%e0%a5%89%e0%a4%9c%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
SS017,NA,Museologist,/career/museologist/
SS017,NA,Museologistसंग्रहालय विज्ञानी,/hi/career/museologist%e0%a4%b8%e0%a4%82%e0%a4%97%e0%a5%8d%e0%a4%b0%e0%a4%b9%e0%a4%be%e0%a4%b2%e0%a4%af-%e0%a4%b5%e0%a4%bf%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a5%80/
SS013,2621.01,Archivist  आर्किविस्ट,/hi/career/archivist-%e0%a4%86%e0%a4%b0%e0%a5%8d%e0%a4%95%e0%a4%bf%e0%a4%b5%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
SS022,2632.09,Anthropologist,/career/anthropologist/
SS022,2632.09,Anthropologist मानव विज्ञानी,/hi/career/anthropologist-%e0%a4%ae%e0%a4%be%e0%a4%a8%e0%a4%b5-%e0%a4%b5%e0%a4%bf%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8%e0%a5%80/
SS023,2631.01,Economist,/career/economist/
SS023,2631.01,Economist  अर्थशास्त्री,/hi/career/economist-%e0%a4%85%e0%a4%b0%e0%a5%8d%e0%a4%a5%e0%a4%b6%e0%a4%be%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a5%80/
SS024,2632.03,Sociologist,/career/sociologist/
SS024,2632.01,Sociologist समाजशास्त्री,/hi/career/sociologist-%e0%a4%b8%e0%a4%ae%e0%a4%be%e0%a4%9c%e0%a4%b6%e0%a4%be%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a5%80/
SS026,2621.02,Curator,/career/curator/
SS026,2621.02,Curator क्यूरेटर,/hi/career/curator-%e0%a4%95%e0%a5%8d%e0%a4%af%e0%a5%82%e0%a4%b0%e0%a5%87%e0%a4%9f%e0%a4%b0/
SS027,NA,Geographer,/career/geographer/
SS027,2632.12,Geographer भूगोलवेत्ता,/hi/career/geographer-%e0%a4%ad%e0%a5%82%e0%a4%97%e0%a5%8b%e0%a4%b2%e0%a4%b5%e0%a5%87%e0%a4%a4%e0%a5%8d%e0%a4%a4%e0%a4%be/
SS028,NA,Child Development Specialist,/career/child-development-specialist/
SS028,NA,Child Development Specialist  बाल विकास विशेषज्ञ,/hi/career/child-development-specialist-%e0%a4%ac%e0%a4%be%e0%a4%b2-%e0%a4%b5%e0%a4%bf%e0%a4%95%e0%a4%be%e0%a4%b8-%e0%a4%b5%e0%a4%bf%e0%a4%b6%e0%a5%87%e0%a4%b7%e0%a4%9c%e0%a5%8d%e0%a4%9e/
SS029,NA,Psephologist,/career/psephologist/
SS029,NA,Psephologist चुनाव विश्लेषक,/hi/career/psephologist-%e0%a4%9a%e0%a5%81%e0%a4%a8%e0%a4%be%e0%a4%b5-%e0%a4%b5%e0%a4%bf%e0%a4%b6%e0%a5%8d%e0%a4%b2%e0%a5%87%e0%a4%b7%e0%a4%95/
V001,8153.0101,Sewing Machine Operator,/career/sewing-machine-operator/
V001,8153.0101,सिलाई मशीन ऑपरेटर,/hi/career/%e0%a4%b8%e0%a4%bf%e0%a4%b2%e0%a4%be%e0%a4%88-%e0%a4%ae%e0%a4%b6%e0%a5%80%e0%a4%a8-%e0%a4%91%e0%a4%aa%e0%a4%b0%e0%a5%87%e0%a4%9f%e0%a4%b0/
V002,7126.0101,Plumber,/career/plumber/
V002,7126.0101,प्लंबर,/hi/career/%e0%a4%aa%e0%a5%8d%e0%a4%b2%e0%a4%82%e0%a4%ac%e0%a4%b0/
V003,7233.0101,"Asst. Fitter: Levelling, Alignment & Balancing",/career/asst-fitter-levelling-alignment-balancing/
V003,7233.0101,"सहायक फिटर: लेवलिंग, अलायन्मेंट और बैलन्सिंग",/hi/career/%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a4%95-%e0%a4%ab%e0%a4%bf%e0%a4%9f%e0%a4%b0-%e0%a4%b2%e0%a5%87%e0%a4%b5%e0%a4%b2%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%85%e0%a4%b2%e0%a4%be%e0%a4%af%e0%a4%a8/
V004,7411.01,Electrician- General,/career/electrician-general/
V004,7411.01,इलेक्ट्रीशियन- जनरल,/hi/career/%e0%a4%87%e0%a4%b2%e0%a5%87%e0%a4%95%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8-%e0%a4%9c%e0%a4%a8%e0%a4%b0%e0%a4%b2/
V005,5142.0801,Spa therapist,/career/spa-therapist/
V005,5142.0801,स्पा थेरेपिस्ट,/hi/career/%e0%a4%b8%e0%a5%8d%e0%a4%aa%e0%a4%be-%e0%a4%a5%e0%a5%87%e0%a4%b0%e0%a5%87%e0%a4%aa%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V006,5141.0202,Assistant Hair Stylist,/career/assistant-hair-stylist/
V006,5141.0202,सहायक हेयर स्टाइलिस्ट,/hi/career/%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a4%95-%e0%a4%b9%e0%a5%87%e0%a4%af%e0%a4%b0-%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a4%be%e0%a4%87%e0%a4%b2%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V007,5142.0101,Assistant Beauty Therapist,/career/assistant-beauty-therapist/
V007,5142.0101,सहायक सौंदर्य थेरेपिस्ट,/hi/career/%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a4%95-%e0%a4%b8%e0%a5%8c%e0%a4%82%e0%a4%a6%e0%a4%b0%e0%a5%8d%e0%a4%af-%e0%a4%a5%e0%a5%87%e0%a4%b0%e0%a5%87%e0%a4%aa%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V008,NA,Microfinance Executive,/career/microfinance-executive/
V008,5151.0201,माइक्रोफाइनेंस एग्ज़ेक्युटिव,/hi/career/%e0%a4%ae%e0%a4%be%e0%a4%87%e0%a4%95%e0%a5%8d%e0%a4%b0%e0%a5%8b%e0%a4%ab%e0%a4%be%e0%a4%87%e0%a4%a8%e0%a5%87%e0%a4%82%e0%a4%b8-%e0%a4%8f%e0%a4%97%e0%a5%8d%e0%a4%9c%e0%a4%bc%e0%a5%87%e0%a4%95%e0%a5%8d/
V009,5151.0201,General Housekeeper,/career/general-housekeeper/
V009,5311.02,जनरल हाउसकीपर,/hi/career/%e0%a4%9c%e0%a4%a8%e0%a4%b0%e0%a4%b2-%e0%a4%b9%e0%a4%be%e0%a4%89%e0%a4%b8%e0%a4%95%e0%a5%80%e0%a4%aa%e0%a4%b0/
V010,5311.02,Child Caretaker (Non-Clinical),/career/child-caretaker-non-clinical/
V010,5311.02,चाइल्ड केयरटेकर (नॉन-क्लीनिकल),/hi/career/%e0%a4%9a%e0%a4%be%e0%a4%87%e0%a4%b2%e0%a5%8d%e0%a4%a1-%e0%a4%95%e0%a5%87%e0%a4%af%e0%a4%b0%e0%a4%9f%e0%a5%87%e0%a4%95%e0%a4%b0-%e0%a4%a8%e0%a5%89%e0%a4%a8-%e0%a4%95%e0%a5%8d%e0%a4%b2%e0%a5%80/
V011,NA,Elderly Caretaker (Non clinical),/career/elderly-caretaker-non-clinical/
V011,लागु नहीं,बुजुर्ग केयरटेकर (नॉन-क्लीनिकल),/hi/career/%e0%a4%ac%e0%a5%81%e0%a4%9c%e0%a5%81%e0%a4%b0%e0%a5%8d%e0%a4%97-%e0%a4%95%e0%a5%87%e0%a4%af%e0%a4%b0%e0%a4%9f%e0%a5%87%e0%a4%95%e0%a4%b0-%e0%a4%a8%e0%a5%89%e0%a4%a8-%e0%a4%95%e0%a5%8d%e0%a4%b2/
V012,NA,Caregiving – Persons with Disabilities (Non Clinical),/career/caregiving-persons-with-disabilities-non-clinical/
V012,लागु नहीं,दिव्यांग व्यक्ति की देखभाल करना (नॉन क्लिनिकल),/hi/career/%e0%a4%a6%e0%a4%bf%e0%a4%b5%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%82%e0%a4%97-%e0%a4%b5%e0%a5%8d%e0%a4%af%e0%a4%95%e0%a5%8d%e0%a4%a4%e0%a4%bf-%e0%a4%95%e0%a5%80-%e0%a4%a6%e0%a5%87%e0%a4%96%e0%a4%ad/
V013,3321.01,Life Insurance Agent,/career/life-insurance-agent/
V013,3321.01,जीवन बीमा एजेंट,/hi/career/%e0%a4%9c%e0%a5%80%e0%a4%b5%e0%a4%a8-%e0%a4%ac%e0%a5%80%e0%a4%ae%e0%a4%be-%e0%a4%8f%e0%a4%9c%e0%a5%87%e0%a4%82%e0%a4%9f/
V014,5120.03,Home Cook,/career/home-cook/
V014,5120.03,होम कुक,/hi/career/%e0%a4%b9%e0%a5%8b%e0%a4%ae-%e0%a4%95%e0%a5%81%e0%a4%95/
V015,8322.0501,Light Vehicle Driver (LMV),/career/light-vehicle-driver-lmv/
V015,8322.0501,लाइट व्हीकल ड्राइवर (LMV),/hi/career/%e0%a4%b2%e0%a4%be%e0%a4%87%e0%a4%9f-%e0%a4%b5%e0%a5%8d%e0%a4%b9%e0%a5%80%e0%a4%95%e0%a4%b2-%e0%a4%a1%e0%a5%8d%e0%a4%b0%e0%a4%be%e0%a4%87%e0%a4%b5%e0%a4%b0-lmv/
V016,8321.0101,Auto/E-Rickshaw Driver and Technician,/career/auto-e-rickshaw-driver-and-technician/
V016,8321.0101,ऑटो/ई-रिक्शा चालक और तकनीशियन,/hi/career/%e0%a4%91%e0%a4%9f%e0%a5%8b-%e0%a4%88-%e0%a4%b0%e0%a4%bf%e0%a4%95%e0%a5%8d%e0%a4%b6%e0%a4%be-%e0%a4%9a%e0%a4%be%e0%a4%b2%e0%a4%95-%e0%a4%94%e0%a4%b0-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6/
V017,NA,Showroom Hostess / Host,/career/showroom-hostess-host/
